,receipt_id,company_id,matched_transaction_id,feature_transaction_id,scores
3746,"20,133",20000,"20,528","20,525",0.26246604
3747,"20,133",20000,"20,528","20,526",0.26246604
3748,"20,133",20000,"20,528","20,527",0.26246604
3752,"20,134",20000,"20,412","20,404",0.26246604
3753,"20,134",20000,"20,412","20,405",0.26246604
3754,"20,134",20000,"20,412","20,406",0.26246604
3755,"20,134",20000,"20,412","20,407",0.26246604
3761,"20,135",20000,"20,560","20,555",0.26246604
3762,"20,135",20000,"20,560","20,556",0.26246604
3775,"20,137",20000,"20,521","20,518",0.26246604
3776,"20,137",20000,"20,521","20,519",0.26246604
3783,"20,139",20000,"20,340","20,000",0.26246604
3784,"20,139",20000,"20,340","20,001",0.26246604
3672,"20,125",20000,"20,399","20,392",0.26246604
3667,"20,124",20000,"20,124","20,204",0.26246604
3663,"20,124",20000,"20,124","20,123",0.26246604
3595,"20,116",20000,"20,311","20,008",0.26246604
3582,"20,114",20000,"20,086","20,084",0.26246604
3585,"20,115",20000,"20,550","20,548",0.26246604
3588,"20,116",20000,"20,311","20,000",0.26246604
3589,"20,116",20000,"20,311","20,001",0.26246604
3590,"20,116",20000,"20,311","20,002",0.26246604
3593,"20,116",20000,"20,311","20,005",0.26246604
3594,"20,116",20000,"20,311","20,007",0.26246604
3596,"20,116",20000,"20,311","20,009",0.26246604
3606,"20,116",20000,"20,311","20,020",0.26246604
3597,"20,116",20000,"20,311","20,010",0.26246604
3598,"20,116",20000,"20,311","20,011",0.26246604
3599,"20,116",20000,"20,311","20,012",0.26246604
3600,"20,116",20000,"20,311","20,013",0.26246604
3601,"20,116",20000,"20,311","20,014",0.26246604
3602,"20,116",20000,"20,311","20,015",0.26246604
3603,"20,116",20000,"20,311","20,016",0.26246604
3581,"20,114",20000,"20,086","20,083",0.26246604
3580,"20,114",20000,"20,086","20,082",0.26246604
3573,"20,112",20000,"20,531","20,526",0.26246604
3572,"20,112",20000,"20,531","20,525",0.26246604
3539,"20,107",20000,"20,236","20,230",0.26246604
3541,"20,107",20000,"20,236","20,232",0.26246604
3542,"20,107",20000,"20,236","20,233",0.26246604
3544,"20,107",20000,"20,236","20,235",0.26246604
3547,"20,108",20000,"20,523","20,521",0.26246604
3548,"20,108",20000,"20,523","20,522",0.26246604
3557,"20,110",20000,"20,233","20,229",0.26246604
3559,"20,110",20000,"20,233","20,231",0.26246604
3560,"20,110",20000,"20,233","20,232",0.26246604
3564,"20,111",20000,"20,582","20,577",0.26246604
3565,"20,111",20000,"20,582","20,578",0.26246604
3567,"20,111",20000,"20,582","20,580",0.26246604
3568,"20,111",20000,"20,582","20,581",0.26246604
3570,"20,112",20000,"20,531","20,523",0.26246604
3571,"20,112",20000,"20,531","20,524",0.26246604
3605,"20,116",20000,"20,311","20,019",0.26246604
3607,"20,116",20000,"20,311","20,021",0.26246604
3662,"20,124",20000,"20,124","20,122",0.26246604
3653,"20,123",20000,"20,274","20,016",0.26246604
3646,"20,123",20000,"20,274","20,009",0.26246604
3647,"20,123",20000,"20,274","20,010",0.26246604
3648,"20,123",20000,"20,274","20,011",0.26246604
3649,"20,123",20000,"20,274","20,012",0.26246604
3650,"20,123",20000,"20,274","20,013",0.26246604
3651,"20,123",20000,"20,274","20,014",0.26246604
3652,"20,123",20000,"20,274","20,015",0.26246604
3654,"20,123",20000,"20,274","20,017",0.26246604
3609,"20,117",20000,"20,272","20,211",0.26246604
3655,"20,123",20000,"20,274","20,019",0.26246604
3656,"20,123",20000,"20,274","20,020",0.26246604
3657,"20,123",20000,"20,274","20,021",0.26246604
3658,"20,124",20000,"20,124","20,118",0.26246604
3659,"20,124",20000,"20,124","20,119",0.26246604
3660,"20,124",20000,"20,124","20,120",0.26246604
3661,"20,124",20000,"20,124","20,121",0.26246604
3645,"20,123",20000,"20,274","20,008",0.26246604
3644,"20,123",20000,"20,274","20,007",0.26246604
3643,"20,123",20000,"20,274","20,005",0.26246604
3642,"20,123",20000,"20,274","20,004",0.26246604
3611,"20,117",20000,"20,272","20,267",0.26246604
3613,"20,117",20000,"20,272","20,269",0.26246604
3618,"20,118",20000,"20,153","20,149",0.26246604
3619,"20,118",20000,"20,153","20,150",0.26246604
3620,"20,118",20000,"20,153","20,151",0.26246604
3621,"20,118",20000,"20,153","20,152",0.26246604
3627,"20,120",20000,"20,541","20,537",0.26246604
3628,"20,120",20000,"20,541","20,538",0.26246604
3629,"20,120",20000,"20,541","20,539",0.26246604
3630,"20,120",20000,"20,541","20,540",0.26246604
3636,"20,122",20000,"20,133","20,132",0.26246604
3638,"20,123",20000,"20,274","20,000",0.26246604
3639,"20,123",20000,"20,274","20,001",0.26246604
3640,"20,123",20000,"20,274","20,002",0.26246604
3641,"20,123",20000,"20,274","20,003",0.26246604
3809,"20,141",20000,"20,283","20,002",0.26246604
3811,"20,141",20000,"20,283","20,004",0.26246604
4011,"20,157",20000,"20,209","20,122",0.26246604
3955,"20,153",20000,"20,070","20,141",0.26246604
3944,"20,152",20000,"20,558","20,016",0.26246604
3945,"20,152",20000,"20,558","20,017",0.26246604
3946,"20,152",20000,"20,558","20,019",0.26246604
3947,"20,152",20000,"20,558","20,020",0.26246604
3949,"20,153",20000,"20,070","20,066",0.26246604
3953,"20,153",20000,"20,070","20,139",0.26246604
3954,"20,153",20000,"20,070","20,140",0.26246604
3956,"20,154",20000,"20,302","20,000",0.26246604
3942,"20,152",20000,"20,558","20,014",0.26246604
3957,"20,154",20000,"20,302","20,001",0.26246604
3958,"20,154",20000,"20,302","20,002",0.26246604
3959,"20,154",20000,"20,302","20,003",0.26246604
3960,"20,154",20000,"20,302","20,004",0.26246604
3961,"20,154",20000,"20,302","20,005",0.26246604
3962,"20,154",20000,"20,302","20,007",0.26246604
3963,"20,154",20000,"20,302","20,008",0.26246604
3943,"20,152",20000,"20,558","20,015",0.26246604
3941,"20,152",20000,"20,558","20,013",0.26246604
3812,"20,141",20000,"20,283","20,005",0.26246604
3931,"20,152",20000,"20,558","20,002",0.26246604
3920,"20,151",20000,"20,506","20,222",0.26246604
3921,"20,151",20000,"20,506","20,223",0.26246604
3922,"20,151",20000,"20,506","20,224",0.26246604
3923,"20,151",20000,"20,506","20,225",0.26246604
3927,"20,151",20000,"20,506","20,505",0.26246604
3929,"20,152",20000,"20,558","20,000",0.26246604
3930,"20,152",20000,"20,558","20,001",0.26246604
3932,"20,152",20000,"20,558","20,003",0.26246604
3940,"20,152",20000,"20,558","20,012",0.26246604
3933,"20,152",20000,"20,558","20,004",0.26246604
3934,"20,152",20000,"20,558","20,005",0.26246604
3935,"20,152",20000,"20,558","20,007",0.26246604
3936,"20,152",20000,"20,558","20,008",0.26246604
3937,"20,152",20000,"20,558","20,009",0.26246604
3938,"20,152",20000,"20,558","20,010",0.26246604
3939,"20,152",20000,"20,558","20,011",0.26246604
3964,"20,154",20000,"20,302","20,009",0.26246604
3965,"20,154",20000,"20,302","20,010",0.26246604
3966,"20,154",20000,"20,302","20,011",0.26246604
4000,"20,156",20000,"20,543","20,014",0.26246604
3993,"20,156",20000,"20,543","20,007",0.26246604
3994,"20,156",20000,"20,543","20,008",0.26246604
3995,"20,156",20000,"20,543","20,009",0.26246604
3996,"20,156",20000,"20,543","20,010",0.26246604
3997,"20,156",20000,"20,543","20,011",0.26246604
3998,"20,156",20000,"20,543","20,012",0.26246604
3999,"20,156",20000,"20,543","20,013",0.26246604
4001,"20,156",20000,"20,543","20,015",0.26246604
3967,"20,154",20000,"20,302","20,012",0.26246604
4003,"20,156",20000,"20,543","20,017",0.26246604
4004,"20,156",20000,"20,543","20,019",0.26246604
4005,"20,156",20000,"20,543","20,020",0.26246604
4006,"20,156",20000,"20,543","20,021",0.26246604
4008,"20,157",20000,"20,209","20,119",0.26246604
4009,"20,157",20000,"20,209","20,120",0.26246604
4010,"20,157",20000,"20,209","20,121",0.26246604
3992,"20,156",20000,"20,543","20,005",0.26246604
3990,"20,156",20000,"20,543","20,003",0.26246604
3989,"20,156",20000,"20,543","20,002",0.26246604
3988,"20,156",20000,"20,543","20,001",0.26246604
3968,"20,154",20000,"20,302","20,013",0.26246604
3969,"20,154",20000,"20,302","20,014",0.26246604
3970,"20,154",20000,"20,302","20,015",0.26246604
3971,"20,154",20000,"20,302","20,016",0.26246604
3972,"20,154",20000,"20,302","20,017",0.26246604
3973,"20,154",20000,"20,302","20,019",0.26246604
3974,"20,154",20000,"20,302","20,020",0.26246604
3975,"20,154",20000,"20,302","20,021",0.26246604
3976,"20,155",20000,"20,119","20,114",0.26246604
3977,"20,155",20000,"20,119","20,115",0.26246604
3978,"20,155",20000,"20,119","20,116",0.26246604
3979,"20,155",20000,"20,119","20,117",0.26246604
3980,"20,155",20000,"20,119","20,118",0.26246604
3986,"20,155",20000,"20,119","20,163",0.26246604
3987,"20,156",20000,"20,543","20,000",0.26246604
3919,"20,151",20000,"20,506","20,221",0.26246604
3915,"20,150",20000,"20,547","20,544",0.26246604
3914,"20,149",20000,"20,287","20,021",0.26246604
3846,"20,143",20000,"20,414","20,412",0.26246604
3836,"20,142",20000,"20,476","20,472",0.26246604
3837,"20,142",20000,"20,476","20,473",0.26246604
3838,"20,142",20000,"20,476","20,474",0.26246604
3839,"20,142",20000,"20,476","20,475",0.26246604
3842,"20,143",20000,"20,414","20,408",0.26246604
3843,"20,143",20000,"20,414","20,409",0.26246604
3845,"20,143",20000,"20,414","20,411",0.26246604
3852,"20,145",20000,"20,323","20,000",0.26246604
3861,"20,145",20000,"20,323","20,010",0.26246604
3853,"20,145",20000,"20,323","20,001",0.26246604
3854,"20,145",20000,"20,323","20,002",0.26246604
3855,"20,145",20000,"20,323","20,003",0.26246604
3856,"20,145",20000,"20,323","20,004",0.26246604
3857,"20,145",20000,"20,323","20,005",0.26246604
3858,"20,145",20000,"20,323","20,007",0.26246604
3859,"20,145",20000,"20,323","20,008",0.26246604
3831,"20,142",20000,"20,476","20,012",0.26246604
3830,"20,142",20000,"20,476","20,011",0.26246604
3829,"20,142",20000,"20,476","20,010",0.26246604
3828,"20,142",20000,"20,476","20,009",0.26246604
3813,"20,141",20000,"20,283","20,007",0.26246604
3814,"20,141",20000,"20,283","20,008",0.26246604
3815,"20,141",20000,"20,283","20,009",0.26246604
3816,"20,141",20000,"20,283","20,010",0.26246604
3817,"20,141",20000,"20,283","20,011",0.26246604
3818,"20,141",20000,"20,283","20,012",0.26246604
3819,"20,141",20000,"20,283","20,013",0.26246604
3820,"20,141",20000,"20,283","20,014",0.26246604
3821,"20,141",20000,"20,283","20,015",0.26246604
3822,"20,141",20000,"20,283","20,016",0.26246604
3823,"20,141",20000,"20,283","20,017",0.26246604
3824,"20,141",20000,"20,283","20,019",0.26246604
3825,"20,141",20000,"20,283","20,020",0.26246604
3826,"20,141",20000,"20,283","20,021",0.26246604
3827,"20,142",20000,"20,476","20,008",0.26246604
3860,"20,145",20000,"20,323","20,009",0.26246604
3862,"20,145",20000,"20,323","20,011",0.26246604
3913,"20,149",20000,"20,287","20,020",0.26246604
3903,"20,149",20000,"20,287","20,009",0.26246604
3896,"20,149",20000,"20,287","20,001",0.26246604
3897,"20,149",20000,"20,287","20,002",0.26246604
3898,"20,149",20000,"20,287","20,003",0.26246604
3899,"20,149",20000,"20,287","20,004",0.26246604
3900,"20,149",20000,"20,287","20,005",0.26246604
3901,"20,149",20000,"20,287","20,007",0.26246604
3902,"20,149",20000,"20,287","20,008",0.26246604
3904,"20,149",20000,"20,287","20,010",0.26246604
3863,"20,145",20000,"20,323","20,012",0.26246604
3905,"20,149",20000,"20,287","20,011",0.26246604
3906,"20,149",20000,"20,287","20,012",0.26246604
3907,"20,149",20000,"20,287","20,013",0.26246604
3908,"20,149",20000,"20,287","20,014",0.26246604
3909,"20,149",20000,"20,287","20,015",0.26246604
3910,"20,149",20000,"20,287","20,016",0.26246604
3911,"20,149",20000,"20,287","20,017",0.26246604
3895,"20,149",20000,"20,287","20,000",0.26246604
3890,"20,148",20000,"20,430","20,428",0.26246604
3885,"20,148",20000,"20,430","20,219",0.26246604
3884,"20,148",20000,"20,430","20,218",0.26246604
3864,"20,145",20000,"20,323","20,013",0.26246604
3865,"20,145",20000,"20,323","20,014",0.26246604
3866,"20,145",20000,"20,323","20,015",0.26246604
3867,"20,145",20000,"20,323","20,016",0.26246604
3868,"20,145",20000,"20,323","20,017",0.26246604
3869,"20,145",20000,"20,323","20,019",0.26246604
3870,"20,145",20000,"20,323","20,020",0.26246604
3871,"20,145",20000,"20,323","20,021",0.26246604
3872,"20,146",20000,"20,301","20,295",0.26246604
3873,"20,146",20000,"20,301","20,296",0.26246604
3874,"20,146",20000,"20,301","20,297",0.26246604
3879,"20,147",20000,"20,464","20,462",0.26246604
3880,"20,147",20000,"20,464","20,463",0.26246604
3882,"20,148",20000,"20,430","20,216",0.26246604
3883,"20,148",20000,"20,430","20,217",0.26246604
4442,"20,195",20000,"20,271","20,011",0.26246604
4435,"20,195",20000,"20,271","20,003",0.26246604
4840,"30,011",30000,"30,746","30,738",0.26246604
5247,"30,045",30000,"30,652","30,636",0.26246604
4934,"30,020",30000,"30,401","30,077",0.26246604
4935,"30,020",30000,"30,401","30,078",0.26246604
4936,"30,020",30000,"30,401","30,083",0.26246604
4937,"30,020",30000,"30,401","30,096",0.26246604
4938,"30,020",30000,"30,401","30,104",0.26246604
4939,"30,020",30000,"30,401","30,105",0.26246604
4940,"30,020",30000,"30,401","30,106",0.26246604
4941,"30,020",30000,"30,401","30,127",0.26246604
4942,"30,020",30000,"30,401","30,128",0.26246604
4943,"30,020",30000,"30,401","30,137",0.26246604
4944,"30,020",30000,"30,401","30,139",0.26246604
4945,"30,020",30000,"30,401","30,158",0.26246604
4946,"30,020",30000,"30,401","30,159",0.26246604
4947,"30,021",30000,"30,544","30,534",0.26246604
4953,"30,022",30000,"30,676","30,669",0.26246604
4933,"30,020",30000,"30,401","30,071",0.26246604
4932,"30,020",30000,"30,401","30,059",0.26246604
4955,"30,022",30000,"30,676","30,672",0.26246604
4931,"30,020",30000,"30,401","30,047",0.26246604
4909,"30,017",30000,"30,829","30,159",0.26246604
4910,"30,018",30000,"30,465","30,454",0.26246604
4911,"30,018",30000,"30,465","30,455",0.26246604
4912,"30,018",30000,"30,465","30,456",0.26246604
4913,"30,018",30000,"30,465","30,457",0.26246604
4914,"30,018",30000,"30,465","30,458",0.26246604
4918,"30,018",30000,"30,465","30,464",0.26246604
4920,"30,019",30000,"30,868","30,859",0.26246604
4921,"30,019",30000,"30,868","30,862",0.26246604
4922,"30,019",30000,"30,868","30,863",0.26246604
4923,"30,019",30000,"30,868","30,864",0.26246604
4927,"30,020",30000,"30,401","30,002",0.26246604
4928,"30,020",30000,"30,401","30,003",0.26246604
4929,"30,020",30000,"30,401","30,012",0.26246604
4930,"30,020",30000,"30,401","30,037",0.26246604
4954,"30,022",30000,"30,676","30,671",0.26246604
4956,"30,022",30000,"30,676","30,673",0.26246604
5234,"30,043",30000,"30,429","30,137",0.26246604
4993,"30,025",30000,"30,641","30,629",0.26246604
4995,"30,025",30000,"30,641","30,631",0.26246604
4996,"30,025",30000,"30,641","30,632",0.26246604
4997,"30,025",30000,"30,641","30,633",0.26246604
5007,"30,026",30000,"30,375","30,359",0.26246604
5009,"30,026",30000,"30,375","30,366",0.26246604
5015,"30,027",30000,"30,392","30,380",0.26246604
5016,"30,027",30000,"30,392","30,381",0.26246604
5017,"30,027",30000,"30,392","30,383",0.26246604
5018,"30,027",30000,"30,392","30,386",0.26246604
5019,"30,027",30000,"30,392","30,387",0.26246604
5020,"30,027",30000,"30,392","30,388",0.26246604
5021,"30,027",30000,"30,392","30,389",0.26246604
5027,"30,028",30000,"30,884","30,002",0.26246604
5028,"30,028",30000,"30,884","30,003",0.26246604
5029,"30,028",30000,"30,884","30,012",0.26246604
4994,"30,025",30000,"30,641","30,630",0.26246604
4987,"30,024",30000,"30,211","30,207",0.26246604
4962,"30,023",30000,"31,001","30,862",0.26246604
4986,"30,024",30000,"30,211","30,206",0.26246604
4963,"30,023",30000,"31,001","30,863",0.26246604
4964,"30,023",30000,"31,001","30,864",0.26246604
4965,"30,023",30000,"31,001","30,866",0.26246604
4966,"30,023",30000,"31,001","30,867",0.26246604
5246,"30,045",30000,"30,652","30,635",0.26246604
4969,"30,023",30000,"31,001","30,990",0.26246604
5239,"30,044",30000,"30,524","30,513",0.26246604
4973,"30,023",30000,"31,001","30,996",0.26246604
4974,"30,023",30000,"31,001","30,997",0.26246604
4975,"30,023",30000,"31,001","30,998",0.26246604
4976,"30,023",30000,"31,001","30,999",0.26246604
4977,"30,023",30000,"31,001","31,000",0.26246604
4983,"30,024",30000,"30,211","30,201",0.26246604
4984,"30,024",30000,"30,211","30,202",0.26246604
4985,"30,024",30000,"30,211","30,205",0.26246604
4908,"30,017",30000,"30,829","30,158",0.26246604
4907,"30,017",30000,"30,829","30,139",0.26246604
4906,"30,017",30000,"30,829","30,137",0.26246604
4838,"30,011",30000,"30,746","30,732",0.26246604
4444,"20,195",20000,"20,271","20,013",0.26246604
4841,"30,011",30000,"30,746","30,739",0.26246604
4845,"30,011",30000,"30,746","31,207",0.26246604
4846,"30,011",30000,"30,746","31,208",0.26246604
4847,"30,011",30000,"30,746","31,209",0.26246604
4848,"30,011",30000,"30,746","31,210",0.26246604
4850,"30,012",30000,"31,016","31,010",0.26246604
4851,"30,012",30000,"31,016","31,011",0.26246604
4854,"30,012",30000,"31,016","31,216",0.26246604
4855,"30,012",30000,"31,016","31,222",0.26246604
4856,"30,012",30000,"31,016","31,224",0.26246604
4858,"30,014",30000,"30,863","30,002",0.26246604
4859,"30,014",30000,"30,863","30,003",0.26246604
4860,"30,014",30000,"30,863","30,012",0.26246604
4861,"30,014",30000,"30,863","30,037",0.26246604
4839,"30,011",30000,"30,746","30,737",0.26246604
4837,"30,011",30000,"30,746","30,731",0.26246604
4905,"30,017",30000,"30,829","30,128",0.26246604
4836,"30,010",30000,"30,714","30,159",0.26246604
4822,"30,010",30000,"30,714","30,059",0.26246604
4823,"30,010",30000,"30,714","30,071",0.26246604
5251,"30,045",30000,"30,652","30,640",0.26246604
4824,"30,010",30000,"30,714","30,077",0.26246604
4825,"30,010",30000,"30,714","30,078",0.26246604
4826,"30,010",30000,"30,714","30,083",0.26246604
4827,"30,010",30000,"30,714","30,096",0.26246604
4828,"30,010",30000,"30,714","30,104",0.26246604
4829,"30,010",30000,"30,714","30,105",0.26246604
4830,"30,010",30000,"30,714","30,106",0.26246604
4831,"30,010",30000,"30,714","30,127",0.26246604
4832,"30,010",30000,"30,714","30,128",0.26246604
4833,"30,010",30000,"30,714","30,137",0.26246604
4834,"30,010",30000,"30,714","30,139",0.26246604
4835,"30,010",30000,"30,714","30,158",0.26246604
4862,"30,014",30000,"30,863","30,047",0.26246604
4863,"30,014",30000,"30,863","30,059",0.26246604
4864,"30,014",30000,"30,863","30,071",0.26246604
4865,"30,014",30000,"30,863","30,077",0.26246604
4891,"30,017",30000,"30,829","30,003",0.26246604
5248,"30,045",30000,"30,652","30,637",0.26246604
4892,"30,017",30000,"30,829","30,012",0.26246604
4893,"30,017",30000,"30,829","30,037",0.26246604
4894,"30,017",30000,"30,829","30,047",0.26246604
4895,"30,017",30000,"30,829","30,059",0.26246604
4896,"30,017",30000,"30,829","30,071",0.26246604
4897,"30,017",30000,"30,829","30,077",0.26246604
4898,"30,017",30000,"30,829","30,078",0.26246604
4899,"30,017",30000,"30,829","30,083",0.26246604
4900,"30,017",30000,"30,829","30,096",0.26246604
4901,"30,017",30000,"30,829","30,104",0.26246604
4902,"30,017",30000,"30,829","30,105",0.26246604
4903,"30,017",30000,"30,829","30,106",0.26246604
4904,"30,017",30000,"30,829","30,127",0.26246604
4890,"30,017",30000,"30,829","30,002",0.26246604
